id,budget,revenue
2575,21000000,28008462.00  
11644,18000000,12000000.00  
146227,18000000,10501938.00  
68924,18000000,8038061.00   
253235,18000000,25312387.00  
10068,17000000,6735922.00   
848,18000000,14110013.00  
522,18000000,5887457.00   
130150,18000000,20275812.00  
12246,18000000,26527510.00  
13809,18000000,25739015.00  
33870,25000000,20719451.00  
245703,18000000,6212282.00   
127560,18000000,22309223.00  
10017,2700000,3500000.00   
11468,18000000,676698.00    
193613,18000000,7972967.00   
17436,18000000,382174.00    
43434,18000000,871279.00    
8408,3500000,34000000.00  
9389,18000000,1831348.00   
9626,17900000,6948633.00   
75638,14000000,13551174.00  
8363,20000000,121463226.00 
8328,23000000,150816700.00 
10982,15000000,51053787.00  
205,17500000,38000000.00  
1620,24000000,99965753.00  
175541,17500000,7018189.00   
241254,18000000,266586800.00 
679,18500000,183316455.00 
11113,17000000,72070731.00  
3597,17000000,125586134.00 
193893,17000000,136621271.00 
9675,16000000,109502303.00 
9988,17500000,19179969.00  
948,300000,70000000.00  
146304,17000000,71625195.00  
7516,17000000,57103895.00  
41439,20000000,136150434.00 
9429,17000000,30331165.00  
38117,17000000,43165571.00  
9792,15000000,69623713.00  
13960,20000000,21170563.00  
114150,17000000,115350426.00 
26602,34000000,19693891.00  
26390,17000000,29536299.00  
27759,17000000,10000000.00  
109428,17000000,97542952.00  
23049,17000000,20455276.00  
9310,17000000,7314027.00   
11411,17000000,19300000.00  
7304,17000000,9500000.00   
1491,40000000,86915017.00  
2989,17000000,2000000.00   
10629,17000000,1569918.00   
255343,17000000,3758328.00   
4723,17000000,374743.00    
25763,17000000,8720000.00   
79694,17000000,9627492.00   
18615,16800000,2281089.00   
10673,15000000,43848069.00  
4584,16500000,135000000.00 
2977,16500000,37311672.00  
10760,16500000,13620075.00  
11093,16500000,16942795.00  
207,16400000,235860116.00 
8467,16000000,247275374.00 
639,16000000,92823546.00  
24226,16000000,53977250.00  
9285,16000000,119754278.00 
74643,15000000,133432856.00 
13788,16000000,76514050.00  
83666,16000000,68263166.00  
318850,18500000,6490401.00   
1417,19000000,83258226.00  
16161,16000000,29381649.00  
49950,16000000,40492759.00  
10956,17700000,30987695.00  
9594,15000000,30102717.00  
4638,12000000,80573774.00  
13972,16000000,50007546.00  
5038,15000000,96408652.00  
10571,16000000,20627372.00  
19994,16000000,31556061.00  
25166,16000000,15427192.00  
12120,20000000,13854000.00  
9800,26000000,206678440.00 
1090,16000000,18564088.00  
18475,16000000,12.00        
9781,6500000,4217115.00   
8009,16000000,5900000.00   
3877,16000000,2849142.00   
8854,16000000,1686429.00   
152599,16000000,5867686.00   
68727,20000000,24261569.00  
12657,16000000,14822346.00  
8265,11000000,53191886.00  
34647,13000000,754249.00    
28178,16000000,47801389.00  
264656,16000000,3442853.00   
18777,15500000,1237615.00   
90,15000000,316360478.00 
771,18000000,476684675.00 
9576,21000000,177200000.00 
744,15000000,356830601.00 
146,17000000,213525736.00 
14,15000000,356296601.00 
45269,15000000,414211549.00 
9493,15000000,216614388.00 
22556,15000000,317000.00    
873,15000000,146292009.00 
33196,16000000,11301649.00  
205596,14000000,233555708.00 
16769,15000000,67182787.00  
33217,15000000,75700498.00  
132232,15000000,146497771.00 
11153,15000000,61399552.00  
208134,15000000,151831537.00 
1165,15000000,123384128.00 
4011,15000000,73326666.00  
17202,15000000,55184721.00  
65086,17000000,127730736.00 
10053,15000000,66966987.00  
11870,15000000,52970014.00  
11778,15000000,50000000.00  
586,15000000,64256513.00  
18736,17000000,55534455.00  
134411,35000000,42930462.00  
287903,15000000,61548707.00  
9276,15000000,40283321.00  
2142,15000000,44862187.00  
11397,16000000,66468332.00  
77016,7000000,48126384.00  
11478,15000000,35007180.00  
266856,15000000,123726688.00 
10564,15000000,33771174.00  
947,15000000,69995385.00  
24150,15000000,39421467.00  
228970,15000000,52501541.00  
18405,15000000,32721635.00  
6961,15000000,47175038.00  
11442,13000000,37664855.00  
2493,16000000,30857814.00  
14047,15000000,30226144.00  
64690,15000000,78054825.00  
11132,15000000,29331068.00  
17127,15000000,46905889.00  
1562,15000000,64238440.00  
232679,15000000,30127963.00  
17880,14000000,32645546.00  
14736,20000000,27728118.00  
23706,15000000,40105542.00  
9100,15000000,24769466.00  
116,15000000,85306374.00  
1245,11500000,23237911.00  
4995,15000000,43101594.00  
14012,15000000,21000000.00  
12212,14000000,38574362.00  
8975,20000000,22165608.00  
342521,15000000,20566327.00  
45272,15000000,20529194.00  
9424,15000000,17507368.00  
97367,15000000,35485608.00  
254904,15000000,32556119.00  
12162,15000000,42000000.00  
11495,15000000,17080167.00  
64689,15000000,37930465.00  
157849,15000000,31554855.00  
37003,15000000,22730842.00  
12211,25000000,15843608.00  
51828,15000000,59389433.00  
22798,15000000,16633035.00  
7501,15000000,12000000.00  
97430,15000000,15608545.00  
12257,15000000,10443316.00  
14024,15000000,14867514.00  
115,15000000,46189568.00  
7874,15000000,10903846.00  
4911,15000000,9237470.00   
1988,16000000,18928871.00  
16222,15000000,9902115.00   
9557,20000000,8586376.00   
8321,15000000,34533783.00  
10186,15000000,8762890.00   
25704,15000000,6405245.00   
133694,15000000,8138788.00   
19265,15000000,35097815.00  
36047,15000000,5217498.00   
8053,15000000,12036149.00  
5236,15000000,15785148.00  
6552,25000000,4152230.00   
1018,15000000,20117339.00  
42188,15000000,9455232.00   
6687,15000000,5926410.00   
8461,15000000,7938872.00   
19,92620000,650422.00    
10045,12000000,9584131.00   
400,8000000,529766.00    
253450,15000000,632542.00    
16353,8500000,8936663.00   
23759,12000000,6814789.00   
24206,15000000,76382.00     
10185,15000000,3533227.00   
31668,15000000,23000.00     
13501,15000000,20380.00     
172391,20000000,27187375.00  
137,14600000,70906973.00  
264999,14800000,122513057.00 
454,14500000,147298761.00 
53457,10000000,17511906.00  
33,14000000,159157447.00 
1951,14200000,674918.00    
12405,15000000,377910544.00 
10998,14000000,320145693.00 
114,14000000,463000000.00 
2604,14000000,161001698.00 
864,14000000,154864401.00 
14435,15000000,100734718.00 
1931,13000000,75511123.00  
691,14000000,185438673.00 
9877,14000000,72527595.00  
12227,14000000,34793160.00  
71688,13000000,114956699.00 
8291,14000000,27515786.00  
13950,14000000,25482931.00  
12158,14000000,19800000.00  
11586,14000000,30749142.00  
12403,14000000,22852638.00  
34563,14000000,21409028.00  
10368,12000000,21001563.00  
14434,11000000,13196245.00  
11470,11000000,16951798.00  
24940,14000000,10424470.00  
82679,14000000,11417362.00  
2013,14000000,19777647.00  
1440,26000000,14821658.00  
18041,14000000,5108820.00   
87729,14000000,2474000.00   
44754,14000000,46495.00     
43949,14000000,1755212.00   
142,14000000,178043761.00 
10712,13500000,29027914.00  
243938,14000000,12314651.00  
10876,13500000,7060876.00   
86838,15000000,19422261.00  
613,18339750,92180910.00  
1913,12806000,38535221.00  
97370,13300000,5380251.00   
801,13000000,123922370.00 
70829,13400000,16700000.00  
54518,13000000,98441954.00  
44214,13000000,327803731.00 
240,13000000,47542841.00  
9816,13000000,91038276.00  
10131,7000000,72500000.00  
339984,16000000,77000000.00  
8859,13000000,73180723.00  
11967,13000000,44726644.00  
239563,13000000,54837234.00  
222899,12500000,49002684.00  
4951,16000000,53478166.00  
332567,17000000,119100758.00 
1954,13000000,96060858.00  
22345,12000000,36450736.00  
9448,13000000,27007143.00  
11186,13000000,35763605.00  
136835,13200000,53830415.00  
5876,18000000,57096190.00  
264660,15000000,36869414.00  
492,13000000,22863596.00  
238603,13000000,45300000.00  
10691,13000000,16929123.00  
1251,19000000,68673228.00  
5172,13000000,11130889.00  
58680,13000000,8026971.00   
264644,6000000,35401758.00  
11592,13000000,7820688.00   
16406,13000000,27500000.00  
3682,13000000,16757163.00  
107811,13000000,48065672.00  
2266,13000000,4857367.00   
144340,13000000,18000000.00  
28211,15000000,8459458.00   
47502,13000000,9789900.00   
9950,13000000,2636637.00   
84892,13000000,33400000.00  
24227,3000000,1200000.00   
9672,13000000,1151330.00   
157544,13000000,1784763.00   
59678,14350531,3964682.00   
79777,10000000,303877.00    
158011,13000000,68572378.00  
8952,13000000,10652035.00  
62204,12000000,55260558.00  
13435,12500000,23367586.00  
319,12500000,12281551.00  
9504,12500000,10725228.00  
26688,12500000,27206120.00  
6615,12000000,11293663.00  
14574,12500000,20416563.00  
16,12800000,40031879.00  
21612,12500000,1227324.00   
36691,15000000,5024782.00   
23631,20000000,31327899.00  
45324,12500000,1083683.00   
12144,12300000,84460846.00  
56601,12500000,3878993.00   
9552,8000000,441306145.00 
578,7000000,470654000.00 
2105,11000000,235483004.00 
126319,12516654,8109160.00   
10136,25000000,79817939.00  
67660,12000000,96070507.00  
10611,12000000,75781642.00  
154,12000000,96800000.00  
3049,15000000,107217396.00 
860,12000000,79567667.00  
9281,12000000,68706993.00  
75674,12000000,81272766.00  
9762,12000000,114194847.00 
184,12000000,39673162.00  
13335,12000000,43493123.00  
76726,15000000,145000000.00 
10269,12000000,30400000.00  
36819,5000000,42365581.00  
17130,12000000,61141030.00  
57214,12000000,100000000.00 
11202,12000000,89800000.00  
9357,12000000,52223306.00  
13812,12000000,40855419.00  
9030,12000000,56309766.00  
19084,12000000,31179516.00  
8386,12000000,31155435.00  
1360,12000000,56298474.00  
101267,12000000,32726956.00  
222935,12000000,307166834.00 
10220,12000000,22921898.00  
31915,12000000,54000000.00  
11601,12000000,21133087.00  
205220,12000000,100129872.00 
14191,12000000,23006849.00  
286565,12000000,85512300.00  
129670,12000000,17654912.00  
34549,12000000,17292381.00  
57157,12000000,22939027.00  
1948,12000000,42931041.00  
46889,12000000,12902790.00  
387,14000000,85000000.00  
60599,12000000,35485056.00  
227719,12000000,32248241.00  
12088,8000000,6739141.00   
14799,12000000,5542025.00   
7510,12000000,6754898.00   
31246,12000000,4922166.00   
61752,12000000,4939939.00   
10944,12000000,23.00        
10362,12000000,3148182.00   
1255,11000000,88489643.00  
179144,12400000,8371085.00   
86825,12000000,12077441.00  
844,12000000,19271312.00  
38448,12000000,1644755.00   
327,12000000,15250000.00  
21345,12000000,10652498.00  
173931,19000000,2570000.00   
61984,12000000,11212294.00  
50601,20000000,17479.00     
236751,12000000,101332962.00 
107,10000000,83557872.00  
8913,11500000,57469467.00  
927,11000000,153083102.00 
11,11000000,775398007.00 
291870,11500000,94073028.00  
907,11000000,111858363.00 
45317,25000000,93617009.00  
12094,11000000,72778712.00  
10377,11000000,64088552.00  
249164,11000000,78874843.00  
9942,11000000,49797148.00  
1817,13000000,97837138.00  
10229,11000000,41227069.00  
687,11000000,39363635.00  
796,10500000,75902208.00  
22804,11000000,68233629.00  
10156,11000000,31672907.00  
12837,11000000,38105395.00  
17708,11000000,23978402.00  
13937,12000000,37170057.00  
28932,11,11.00        
31909,12000000,4884663.00   
167073,11000000,62076141.00  
3175,11000000,20000000.00  
14369,24000000,14782676.00  
16888,24000000,13700000.00  
121826,11000000,59520298.00  
10646,11000000,23430766.00  
12149,11000000,13110448.00  
304357,11000000,61619773.00  
20009,14000000,6413915.00   
1587,11000000,30000000.00  
30973,10000000,4069090.00   
63020,11000000,2832826.00   
86829,11000000,32935319.00  
13888,11000000,2807854.00   
42345,11000000,2200000.00   
11917,10800000,113857533.00 
14395,7400000,17000000.00  
24137,14000000,18535191.00  
62,10500000,68700000.00  
601,10500000,792910554.00 
13067,10000000,17500000.00  
88641,10500000,123509.00    
96399,12000000,9622846.00   
489,10000000,225933435.00 
214,10000000,163876815.00 
10890,10000000,85300000.00  
1588,28000000,90449929.00  
316727,10000000,118587880.00 
10314,10000000,103166989.00 
663,10000000,139352633.00 
11804,10000000,91196419.00  
16781,6000000,57231524.00  
11873,13800000,52293982.00  
9289,10000000,50100000.00  
10414,10000000,50752337.00  
1970,10000000,183474602.00 
9614,12000000,41205099.00  
8922,10000000,59217789.00  
1648,10000000,40485039.00  
17917,10000000,37402877.00  
74534,10000000,136836156.00 
19405,10000000,44460850.00  
9355,12305523,36230219.00  
10999,10000000,57500000.00  
321258,10000000,64188367.00  
44040,10000000,33583175.00  
10426,20000000,33526835.00  
280092,10000000,104303851.00 
13938,10000000,25754284.00  
10163,10000000,32101000.00  
12182,9000000,32973937.00  
1832,10000000,30652890.00  
15301,10000000,29450919.00  
10135,15000000,30050028.00  
26352,10000000,29392418.00  
20616,8500000,34411240.00  
9794,12000000,38368909.00  
15037,10000000,25605015.00  
227,10000000,33697647.00  
294272,65000000,143695338.00 
11336,10000000,20766616.00  
283445,10000000,52882018.00  
88036,14000000,24637469.00  
22824,10000000,42333295.00  
11545,9000000,17096053.00  
42684,10000000,66821036.00  
268238,10000000,85978266.00  
41823,10000000,16153593.00  
9362,11000000,48572000.00  
9902,12600000,28650575.00  
14729,10000000,15795189.00  
9455,25000000,15156200.00  
103731,10000000,21587700.00  
10090,10000000,20342161.00  
75900,6400000,35057696.00  
9515,10000000,17297244.00  
328425,5000000,58978653.00  
1542,10000000,12827813.00  
10490,10000000,10571408.00  
87093,10000000,28883511.00  
10029,30000000,9898412.00   
11507,10000000,8801940.00   
37931,10000000,6110000.00   
87818,6000000,32438988.00  
88005,10000000,9636289.00   
73,20000000,23875127.00  
14283,18000000,9495408.00   
209403,9500000,7800000.00   
7942,10000000,33000000.00  
73247,10000000,2154696.00   
253331,9000000,21571189.00  
9952,10000000,7177143.00   
256924,10000000,10835752.00  
82532,10000000,4417580.00   
2088,11500000,3275585.00   
10388,10000000,3193102.00   
1640,6500000,98410061.00  
25520,10000000,5164404.00   
329440,10000000,40055439.00  
47890,14000000,439564.00    
252512,10000000,7587485.00   
55720,10000000,1759252.00   
29076,10000000,1631839.00   
68812,20000000,1969193.00   
73567,10000000,3665069.00   
41479,10000000,7022728.00   
1989,10000000,21786738.00  
12779,10000000,598645.00    
13191,5000000,1296184.00   
101173,7700000,1072602.00   
20178,10000000,295750.00    
78149,10000000,45779.00     
245846,10000000,17472.00     
25186,10000000,9069.00      
217708,10,11.00        
78383,10,10000000.00  
16614,9500000,17164377.00  
9700,9600000,4386236.00   
10471,11000000,59827328.00  
667,9500000,111584787.00 
86837,8900000,19839492.00  
10306,10500000,14144000.00  
11576,9400000,60000000.00  
219,12899867,85582407.00  
62215,7400000,21817298.00  
348,11000000,104931801.00 
30497,85000,30859000.00  
27586,10000000,2995811.00   
14811,9000000,83304330.00  
660,5500000,141195658.00 
40794,7000000,8220215.00   
9400,9000000,41590886.00  
16162,9000000,34573780.00  
10585,9000000,44196684.00  
2359,9000000,24538513.00  
238636,9000000,108782847.00 
11282,9000000,23936908.00  
14181,26000000,28780255.00  
1621,40600000,90400000.00  
9656,9000000,21510851.00  
1619,8500000,19125401.00  
9685,9000000,4777465.00   
14425,9000000,4350774.00   
15568,9000000,2955039.00   
67675,9000000,18663238.00  
250349,6000000,14348529.00  
39806,9000000,771499.00    
15699,5000000,140666.00    
17926,9000000,1046166.00   
9671,5000000,328203506.00 
13483,86000000,14373825.00  
1547,8500000,32222567.00  
25196,7000000,39462438.00  
16323,9250000,29174648.00  
175528,8500000,22456509.00  
8069,9000000,2500000.00   
16727,12000000,20138836.00  
272693,8500000,43528634.00  
10696,22000000,5271666.00   
29963,8500000,4440055.00   
26022,12000000,42345360.00  
152747,9000000,6108720.00   
62676,8000000,1997807.00   
1116,6500000,22889018.00  
185008,7700000,46000000.00  
11620,8250000,30000000.00  
680,8000000,213928762.00 
242582,8500000,38697217.00  
11217,8500000,5001655.00   
15121,8200000,286214286.00 
2619,8000000,69821334.00  
773,8000000,100523181.00 
235,8000000,52287414.00  
170,5000000,82719885.00  
10734,8000000,43000000.00  
37964,8000000,27362712.00  
40807,8000000,39187783.00  
225565,8000000,26049082.00  
668,6500000,81974493.00  
11596,14000000,18090181.00  
14429,8000000,22593409.00  
13751,8000000,18948425.00  
9490,8000000,17460020.00  
14536,8000000,29010817.00  
1359,7000000,34266564.00  
9962,8000000,16856124.00  
15049,8000000,12671300.00  
22821,8000000,10629321.00  
37735,8000000,74952305.00  
10873,8000000,8279017.00   
51588,8000000,10130000.00  
291270,8000000,5659286.00   
44009,8000000,18124262.00  
13154,8000000,2275557.00   
43923,8000000,6491240.00   
26306,8000000,589304.00    
198277,8000000,63464861.00  
7870,8000000,852872.00    
13072,8000000,458232.00    
10288,8000000,426224.00    
44147,8000000,3453043.00   
13197,8000000,143451.00    
251321,8000000,53086.00     
149,8000000,553171.00    
10425,22000000,413454.00    
49081,8000000,2019009.00   
302,7800000,22441323.00  
403,7500000,145793296.00 
33542,7500000,32392047.00  
9388,6500000,24793509.00  
1691,10200000,35619521.00  
24684,7500000,26096852.00  
2610,10284523,11588205.00  
11022,6500000,12633747.00  
34341,7500000,4245870.00   
36046,7500000,3347647.00   
12569,8000000,10848783.00  
73873,8000000,5634828.00   
7735,7500000,19000000.00  
301365,7000000,1333124.00   
25941,7300000,10329747.00  
7326,7500000,231411584.00 
681,7200000,116019547.00 
238,6000000,245066411.00 
535,4000000,92921203.00  
19913,7500000,60722734.00  
713,7000000,116700000.00 
77930,7000000,167221571.00 
253,7000000,161777836.00 
57119,6600000,37710610.00  
3291,7000000,54600000.00  
398,7000000,49084830.00  
8068,7000000,25405445.00  
10803,9000000,25000000.00  
682,7000000,97572000.00  
10117,7000000,20256975.00  
79316,7000000,36433975.00  
2074,7000000,14702438.00  
308639,700000,17986781.00  
22314,7000000,14011454.00  
2662,7000000,16829545.00  
12573,7000000,31430334.00  
241771,7000000,14618727.00  
11051,7000000,8373585.00   
14578,7000000,7292175.00   
13006,7,5.00         
16651,7000000,4720371.00   
4251,7000000,29385320.00  
14112,7000000,2062066.00   
71859,7000000,6038942.00   
33676,7000000,1246141.00   
30128,7000000,1429299.00   
44835,7000000,382946.00    
306745,7000000,573335.00    
47088,7000000,453079.00    
110402,7000000,1310673.00   
27004,7000000,46488.00     
8374,6000000,30471.00     
164372,7000000,12400000.00  
13001,7000000,8900000.00   
9571,6900000,7993039.00   
82505,6900000,44287131.00  
46738,6800000,7103838.00   
250546,6500000,255273813.00 
38415,7,7.00         
650,6500000,57504069.00  
16620,6500000,54215416.00  
11033,6500000,31899000.00  
9430,6500000,28451622.00  
8998,6500000,13368437.00  
10514,6500000,12376563.00  
76025,6500000,17693675.00  
4836,6500000,11850214.00  
14631,6500000,2025032.00   
87499,6500000,2401510.00   
18923,6500000,1548955.00   
28089,6500000,1521261.00   
218,6400000,78371200.00  
338,4800000,79384880.00  
10925,4000000,14237000.00  
2293,6000000,2122561.00   
621,6000000,181813770.00 
792,6000000,138530565.00 
1777,6000000,119114517.00 
642,6000000,102308889.00 
433,6000000,102272727.00 
1725,6000000,43656822.00  
11977,6000000,39846344.00  
16158,6000000,25059640.00  
629,6000000,23341568.00  
10160,8000000,22168359.00  
11452,5000000,38275483.00  
12163,6000000,44703995.00  
32275,6000000,20400000.00  
1103,6000000,50244700.00  
14144,6000000,18197398.00  
10622,12716953,18814720.00  
13370,6000000,18750246.00  
10215,6000000,58000000.00  
25066,6000000,12000000.00  
1523,6000000,48027970.00  
11361,5000000,11642254.00  
92591,5000000,9206470.00   
57612,6000000,7518876.00   
15256,6000000,6852450.00   
83686,6000000,13231461.00  
28053,6000000,6670712.00   
67913,6000000,19560274.00  
13991,7000000,6230276.00   
1443,6000000,10409377.00  
231576,5500000,5483299.00   
16172,6000000,4398989.00   
15797,6000000,3283371.00   
13537,6000000,2944752.00   
20794,6000000,2025238.00   
576,6244087,638641.00    
13990,6000000,2899975.00   
27549,6000000,869325.00    
59728,6000000,399611.00    
58882,134005,1332231.00   
13827,6000000,69497.00     
97614,12000000,66351.00     
837,5952000,2120439.00   
1555,5300000,3897799.00   
244783,6000000,32251.00     
16564,4000000,530048.00    
3482,5800000,6800000.00   
8982,6000000,27165581.00  
455,3500159,76578641.00  
14351,5800000,7000000.00   
10664,5600000,18469680.00  
9277,5500000,159616327.00 
9443,5500000,58972904.00  
11901,5500000,15700000.00  
33155,5500000,4865000.00   
321,4361898,3031801.00   
4997,5000000,2466444.00   
925,6500000,37295445.00  
7913,2200000,11502151.00  
230266,5500000,5000000.00   
215,4000000,152925093.00 
333371,15000000,108286421.00 
9012,5000000,64282312.00  
345911,4900000,44107032.00  
72571,5000000,205703818.00 
242512,5000000,103590271.00 
10072,5000000,44793222.00  
211954,5500000,99067206.00  
82990,5000000,142817992.00 
29912,4100000,36000000.00  
11843,5000000,41833347.00  
11284,11000000,34872033.00  
504,8000000,60378584.00  
173,5000000,28200000.00  
227348,5000000,86362372.00  
1955,5000000,26010864.00  
152532,5000000,55198285.00  
243940,3300000,64110728.00  
77,9000000,39723096.00  
157547,5000000,44030246.00  
2295,5000000,26888376.00  
71,5000000,110000000.00 
147773,4600000,23198652.00  
24266,3500000,20659423.00  
59968,10000000,17273593.00  
323677,5000000,24804129.00  
256274,5000000,40100000.00  
284293,5000000,43884652.00  
24973,5000000,15000000.00  
21610,5000000,19905359.00  
10283,5000000,14000000.00  
8346,5000000,368744044.00 
122081,5000000,31724284.00  
10987,5000000,15116634.00  
1391,5000000,33616692.00  
747,4000000,30039392.00  
26748,5000000,13269963.00  
11357,5000000,17768757.00  
14854,5000000,12232628.00  
50357,5000000,25562924.00  
13090,5000000,16174377.00  
192141,5000000,54418872.00  
29996,5000000,12200000.00  
351819,20000000,21164799.00  
22649,4,25.00        
11042,8000000,3432342.00   
17339,5000000,7230000.00   
335,5000000,5321508.00   
15745,5000000,5476060.00   
17431,5000000,9760104.00   
78394,5000000,4074023.00   
10217,5000000,3263585.00   
46332,4000000,41424067.00  
13996,5000000,4040588.00   
1024,5000000,3049135.00   
343795,5000000,4842699.00   
45658,5000000,2614773.00   
16148,5000000,1980338.00   
4553,5000000,8203235.00   
245916,5000000,2450846.00   
27585,5000000,5129058.00   
1415,5000000,742898.00    
313922,5000000,3220371.00   
199933,5000000,846704.00    
13685,7000000,560069.00    
46838,5000000,5476793.00   
298312,5000000,98450062.00  
11600,5000000,782102.00    
31175,5000000,17872796.00  
12498,1000000,24475416.00  
77949,4798235,209696.00    
1690,4800000,80578934.00  
64720,5000000,3099314.00   
16337,4700000,8025872.00   
11577,4638783,11000000.00  
77987,4800000,10337387.00  
9336,4500000,146198896.00 
5689,4500000,58853106.00  
712,6000000,254700832.00 
13342,4500000,27092880.00  
10339,4500000,10400000.00  
1429,15000000,13060843.00  
9303,4500000,7011317.00   
641,4500000,7390108.00   
252680,5000000,10429707.00  
141,6000000,1270522.00   
39800,4500000,744816.00    
36419,4500000,3606395.00   
510,3000000,108981275.00 
375290,4500000,32000000.00  
116613,3730500,6294161.00   
1088,8000000,41400000.00  
3040,4200000,32000000.00  
11386,3705538,62548947.00  
10246,4000000,125728258.00 
10331,114000,30000000.00  
153,4000000,119723856.00 
703,4000000,38251425.00  
27191,4000000,36000000.00  
1365,4000000,44909486.00  
287424,4000000,187112.00    
451,3600000,49800000.00  
241251,4000000,52425855.00  
40494,4000000,14400000.00  
39781,3500000,34705850.00  
8337,4000000,13008928.00  
5925,4000000,11744471.00  
146203,5000000,15179302.00  
85350,4000000,44349000.00  
512,4000000,31584901.00  
13408,7000000,10229331.00  
47816,6000000,9000000.00   
11536,4000000,8200000.00   
2370,4000000,6000000.00   
9809,4000000,4630045.00   
5,4000000,4300000.00   
11013,4000000,9304609.00   
10132,4000000,3468572.00   
8141,4000000,2426851.00   
48572,4000000,1104682.00   
14517,4000000,866999.00    
157847,4000000,2365467.00   
25719,3000000,302204.00    
48309,1300000,354704.00    
44945,9500000,120000.00    
111190,16000000,318982.00    
54580,4000000,146402.00    
52015,650000,33245.00     
60422,4000000,355688.00    
81390,4000000,25345000.00  
22301,3950000,8000000.00   
874,3900000,28350000.00  
10774,3800000,23689877.00  
770,4000000,400176459.00 
29715,3800000,14873.00     
25209,3768785,8000000.00   
37495,967686,4270000.00   
34769,3500000,44462.00     
35032,3700000,2956000.00   
8618,4000000,13401952.00  
3116,3600000,44785053.00  
9427,3500000,257850122.00 
813,3500000,83453539.00  
10634,3500000,28215918.00  
9516,3500000,27900000.00  
16288,3500000,14000000.00  
23330,3716946,5000000.00   
18900,3500000,13007551.00  
27029,3500000,12800000.00  
26268,3500000,12000000.00  
573,3500000,12600000.00  
310131,3500000,40423945.00  
11363,3500000,9482579.00   
3033,10000000,6451628.00   
25376,2000000,33965843.00  
765,3600000,5923044.00   
46146,3500000,4159678.00   
14256,3500000,113783.00    
12535,3400000,31063038.00  
1667,8000000,127392239.00 
50839,3500000,19504039.00  
13973,3000000,3830137.00   
244786,3300000,13092000.00  
598,3300000,30641770.00  
11129,600000,4000000.00   
103663,3800000,16800000.00  
301748,3300000,45000.00     
108346,2000000,7.00         
805,3200000,33395426.00  
11697,3200000,8000000.00   
55347,3200000,5332926.00   
8469,2700000,141000000.00 
658,2500000,124881062.00 
1585,3180000,9644124.00   
627,4000000,16491080.00  
41436,3000000,177512032.00 
1430,4000000,35564473.00  
10014,3000000,29999213.00  
11257,3000000,20966644.00  
158015,3000000,89328627.00  
82507,3000000,77712439.00  
20337,3000000,19184015.00  
261,3000000,17570324.00  
1685,3000000,18999718.00  
20737,3000000,23144499.00  
10991,16000000,68411275.00  
10225,3000000,19472057.00  
826,3000000,33300000.00  
34086,3000000,15369573.00  
5854,2000000,7900000.00   
284,3000000,25000000.00  
10285,3000000,15938065.00  
5780,3000000,13000000.00  
292,3000000,11718595.00  
22013,3000000,10400000.00  
821,3000000,10000000.00  
3089,3000000,9012000.00   
132344,3000000,11176469.00  
15158,3000000,7282851.00   
44634,3000000,6804016.00   
10557,3800000,28200000.00  
28005,3000000,4109095.00   
252,3000000,4000000.00   
18892,3000000,3076820.00   
549,2962051,3011195.00   
868,3000000,9879971.00   
10683,3000000,2807390.00   
246403,2800000,1826705.00   
670,3000000,14980005.00  
49010,3000000,748453.00    
24469,3000000,2357852.00   
84174,3000000,11947954.00  
38541,3000000,22000.00     
234212,3000000,3387000.00   
26039,2500000,3200000.00   
666,2900000,5596708.00   
248,2900000,5000000.00   
43942,3000000,103735.00    
10476,8000000,23563727.00  
239,2883848,25000000.00  
10281,2800000,19170001.00  
630,2777000,33754967.00  
3034,2800000,86273333.00  
13025,2000000,5364858.00   
17264,2700000,37799643.00  
15875,2686000,6600000.00   
43306,2627000,5363000.00   
11072,2600000,119500000.00 
9730,2600000,32980880.00  
209274,2159280,10700000.00  
291,2600000,3166000.00   
14139,2600000,553198.00    
872,2540800,7200000.00   
139038,2500000,60141683.00  
126509,2500000,33400000.00  
10676,2500000,14400000.00  
1687,2500000,12348905.00  
24748,2500000,10000000.00  
401,2500000,26781723.00  
76,2500000,5535405.00   
84329,2500000,3325038.00   
157386,2500000,6854611.00   
46849,2500000,71904.00     
20764,2500000,107559.00    
45132,2500000,324138.00    
49471,2400000,5731103.00   
7512,30000000,495303.00    
11798,2380000,8176544.00   
43546,2361000,6892000.00   
17820,2300000,11000000.00  
756,2280000,83320000.00  
9728,4000000,36690067.00  
9731,2200000,21930418.00  
43610,2160000,9132000.00   
887,2100000,23650000.00  
364083,2100000,3330.00      
8329,1500000,30448000.00  
657,2000000,78898765.00  
11561,2000000,18344729.00  
270303,2000000,14674076.00  
11624,2000000,18016290.00  
595,2000000,13129846.00  
8810,2000000,24600832.00  
226,2000000,11540607.00  
92182,2000000,13101672.00  
582,2000000,70000000.00  
72213,1000000,34522221.00  
990,2000000,7600000.00   
55604,2000000,9172000.00   
9662,8000000,1477676.00   
80,2700000,15992615.00  
55,2000000,20908467.00  
11023,2000000,4601043.00   
33667,2000000,7800000.00   
39013,2000000,13831503.00  
43839,2000000,4000000.00   
44639,2000000,7871522.00   
301351,6000000,11122090.00  
7873,2000000,5967038.00   
331190,2000000,2801508.00   
15186,2000000,2506446.00   
1378,2000000,5179037.00   
8885,2000000,11125849.00  
48382,2000000,1672730.00   
12901,2000000,1431623.00   
